,Flavonifractor plautii,Faecalibacterium prausnitzii_C,Faecalibacterium prausnitzii,Faecalibacterium sp900539885,Faecalibacterium prausnitzii_G,Faecalibacterium prausnitzii_J,Faecalibacterium prausnitzii_A,Faecalibacterium sp900758465,Faecalibacterium prausnitzii_H,Faecalibacterium prausnitzii_E,Faecalibacterium prausnitzii_F,Gemmiger formicilis,Gemmiger sp900540775,Anaerotruncus colihominis,Ruminococcus_E bromii_B,Ruminococcus_E bromii,Blautia_A obeum,Blautia_A wexlerae,Blautia_A wexlerae_B,Agathobacter sp900317585,Mediterraneibacter faecis,Mediterraneibacter torques,Mediterraneibacter lactaris,Enterocloster bolteae,Enterocloster citroniae,Enterocloster asparagiformis,Enterocloster clostridioformis,Coprococcus eutactus,Dorea_A longicatena_B,Dorea_A longicatena,Lachnospira eligens_A,Roseburia inulinivorans,Roseburia intestinalis,Anaerostipes hadrus,Eubacterium_G ventriosum,Bariatricus comes,Bariatricus comes_A,Anaerobutyricum hallii,Anaerobutyricum soehngenii,Dorea formicigenerans,Coprococcus_A catus,Eubacterium_I ramulus,Clostridium_Q symbiosum,Bacteroides_F pectinophilus,Ruminococcus_B gnavus,Hungatella effluvii,Bacteroides uniformis,Bacteroides caccae,Bacteroides cellulosilyticus,Bacteroides timonensis,Bacteroides stercoris,Bacteroides sp900552405,Bacteroides intestinalis_A,Bacteroides xylanisolvens,Bacteroides eggerthii,Bacteroides fragilis,Bacteroides fluxus,Bacteroides finegoldii,Bacteroides intestinalis,Bacteroides faecis,Bacteroides nordii,Bacteroides salyersiae,Bacteroides sp902362375,Bacteroides oleiciplenus,Bacteroides fragilis_A,Bacteroides clarus,Phocaeicola dorei,Phocaeicola vulgatus,Phocaeicola plebeius,Phocaeicola massiliensis,Phocaeicola coprocola,Phocaeicola coprophilus,Prevotella sp900313215,Prevotella sp900551275,Prevotella copri_A,Prevotella stercorea,Prevotella sp015074785,Prevotella copri,Paraprevotella clara,Paraprevotella xylaniphila,Alistipes onderdonkii,Alistipes finegoldii,Alistipes shahii,Alistipes putredinis,Alistipes_A indistinctus,Parabacteroides distasonis,Parabacteroides goldsteinii,Parabacteroides distasonis_A,Parabacteroides gordonii,Parabacteroides merdae,Parabacteroides johnsonii,Parabacteroides timonensis,Butyricimonas virosa,Odoribacter splanchnicus,Barnesiella intestinihominis,Parasutterella excrementihominis,Escherichia coli,Escherichia fergusonii,Escherichia ruysiae,Escherichia sp005843885,Escherichia coli_E,Escherichia albertii,Hafnia alvei,Klebsiella pneumoniae,Akkermansia muciniphila,Akkermansia muciniphila_B,Erysipelatoclostridium ramosum,Catenibacterium sp000437715,Catenibacterium mitsuokai,Holdemania filiformis,Holdemanella biformis,Streptococcus salivarius,Streptococcus sp001556435,Streptococcus thermophilus,Adlercreutzia celatus_A,Bifidobacterium longum,Bifidobacterium pseudocatenulatum,Bifidobacterium catenulatum,Bifidobacterium ruminantium,Bifidobacterium bifidum,Desulfovibrio sp900556755,Bilophila wadsworthia,Dialister invisus,Veillonella parvula_A,Phascolarctobacterium_A succinatutens,Acidaminococcus fermentans,Mitsuokella multacida,Ligilactobacillus ruminis,Sutterella wadsworthensis,Acidaminococcus intestini,Phascolarctobacterium_A succinatutens_A,Megasphaera elsdenii
Roseburia intestinalis,1.6683,2.00393,2.00393,2.01373,1.9797500000000001,2.01433,2.01656,1.9833699999999999,2.00143,2.00834,2.01097,2.04586,2.04004,1.6596899999999999,1.8193000000000001,1.8193000000000001,0.70085,0.68111,0.68162,0.31102,0.6511199999999999,0.6909,0.6432899999999999,0.64689,0.64972,0.64735,0.64855,0.82963,0.6441699999999999,0.64114,0.7343500000000001,0.15883,0.0,0.78838,0.71548,0.62642,0.62372,0.7426200000000001,0.74168,0.65632,0.6713800000000001,0.43325,0.59775,0.6686399999999999,0.62113,0.62096,3.25467,3.22119,3.23564,3.23862,3.25897,3.2369000000000003,3.2344,3.2217000000000002,3.2627300000000004,3.18636,3.2612,3.22783,3.23546,3.21241,3.20258,3.20892,3.23025,3.23254,3.1844400000000004,3.25969,3.1877,3.18396,3.20298,3.17376,3.1946000000000003,3.2031,3.49861,3.51968,3.5258599999999998,3.49963,3.51525,3.51849,3.30472,3.30683,3.4245400000000004,3.4135299999999997,3.40585,3.38194,3.15139,3.15327,3.14196,3.15719,3.1426800000000004,3.15137,3.15355,3.14396,3.02538,3.05097,3.14502,3.01846,2.8536799999999998,2.85596,2.85129,2.8544400000000003,2.85346,2.85569,2.78338,2.8546300000000002,2.73468,2.7263200000000003,2.5997500000000002,2.6750499999999997,2.67166,2.5975099999999998,2.88165,2.40373,2.40242,2.42148,2.29167,2.7407500000000002,2.70539,2.7101100000000002,2.7102,2.7241600000000004,2.7734,2.76133,2.00032,1.83838,1.76249,1.89256,2.05611,2.2868899999999996,3.10916,1.91651,1.7672599999999998,1.8555099999999998
Anaerostipes hadrus,1.68096,2.01659,2.01659,2.02639,1.99241,2.02699,2.02922,1.99603,2.01409,2.021,2.02363,2.0585199999999997,2.0526999999999997,1.67235,1.83196,1.83196,0.91445,0.89471,0.8952199999999999,0.88672,0.8647199999999999,0.9045,0.8568899999999999,0.79365,0.79648,0.79411,0.79531,0.74013,0.8577699999999999,0.85474,0.84771,0.81159,0.78838,0.0,0.82884,0.84002,0.8373200000000001,0.5582400000000001,0.5572999999999999,0.86992,0.68404,0.77599,0.74451,0.782,0.83473,0.76772,3.26733,3.23385,3.2483,3.25128,3.27163,3.24956,3.2470600000000003,3.2343599999999997,3.27539,3.19902,3.27386,3.24049,3.24812,3.2250699999999997,3.2152399999999997,3.22158,3.24291,3.2451999999999996,3.1971,3.27235,3.20036,3.1966200000000002,3.21564,3.18642,3.2072599999999998,3.21576,3.5112699999999997,3.5323399999999996,3.53852,3.51229,3.5279100000000003,3.5311500000000002,3.31738,3.31949,3.4372,3.42619,3.4185100000000004,3.3945999999999996,3.16405,3.16593,3.15462,3.1698500000000003,3.15534,3.16403,3.16621,3.15662,3.0380399999999996,3.06363,3.15768,3.0311199999999996,2.86634,2.86862,2.86395,2.8670999999999998,2.86612,2.86835,2.7960399999999996,2.8672899999999997,2.74734,2.7389799999999997,2.61241,2.68771,2.68432,2.61017,2.89431,2.41639,2.41508,2.43414,2.30433,2.7534099999999997,2.71805,2.7227699999999997,2.72286,2.73682,2.78606,2.77399,2.0129799999999998,1.85104,1.77515,1.90522,2.0687699999999998,2.29955,3.12182,1.92917,1.7799200000000002,1.86817
Eubacterium_G ventriosum,1.70876,2.04439,2.04439,2.05419,2.02021,2.05479,2.05702,2.0238300000000002,2.04189,2.0488,2.05143,2.0863199999999997,2.0805,1.70015,1.85976,1.85976,0.84155,0.82181,0.82232,0.81382,0.79182,0.8316,0.78399,0.72075,0.72358,0.72121,0.72241,0.87009,0.78487,0.7818400000000001,0.7348699999999999,0.7386900000000001,0.71548,0.82884,0.0,0.76712,0.7644200000000001,0.78308,0.7821400000000001,0.7970200000000001,0.71184,0.70309,0.67161,0.66916,0.76183,0.69482,3.29513,3.26165,3.2761,3.27908,3.29943,3.27736,3.2748600000000003,3.2621599999999997,3.30319,3.22682,3.30166,3.26829,3.27592,3.2528699999999997,3.2430399999999997,3.24938,3.2707100000000002,3.2729999999999997,3.2249,3.30015,3.22816,3.2244200000000003,3.24344,3.21422,3.23506,3.24356,3.5390699999999997,3.5601399999999996,3.56632,3.54009,3.5557100000000004,3.5589500000000003,3.34518,3.34729,3.465,3.45399,3.4463100000000004,3.4223999999999997,3.19185,3.19373,3.18242,3.1976500000000003,3.18314,3.19183,3.19401,3.1844200000000003,3.0658399999999997,3.09143,3.18548,3.0589199999999996,2.89414,2.89642,2.89175,2.8949,2.89392,2.89615,2.8238399999999997,2.8950899999999997,2.77514,2.76678,2.64021,2.71551,2.71212,2.63797,2.92211,2.44419,2.44288,2.4619400000000002,2.3321300000000003,2.7812099999999997,2.74585,2.7505699999999997,2.75066,2.76462,2.81386,2.80179,2.04078,1.87884,1.80295,1.93302,2.09657,2.32735,3.14962,1.95697,1.8077200000000002,1.8959700000000002
Bariatricus comes,1.71994,2.05557,2.05557,2.0653699999999997,2.03139,2.06597,2.0682,2.0350099999999998,2.05307,2.05998,2.0626100000000003,2.0975,2.09168,1.71133,1.87094,1.87094,0.61405,0.59431,0.59482,0.7247600000000001,0.37364,0.41342,0.36581,0.69853,0.70136,0.69899,0.70019,0.88127,0.33745,0.33442,0.78599,0.6496299999999999,0.62642,0.84002,0.76712,0.0,0.00984,0.79426,0.79332,0.3496,0.72302,0.6140300000000001,0.64939,0.72028,0.34365,0.6726,3.30631,3.27283,3.28728,3.29026,3.31061,3.2885400000000002,3.28604,3.27334,3.3143700000000003,3.238,3.31284,3.27947,3.2870999999999997,3.26405,3.25422,3.26056,3.2818899999999998,3.28418,3.2360800000000003,3.31133,3.23934,3.2356,3.25462,3.2254,3.2462400000000002,3.25474,3.55025,3.57132,3.5774999999999997,3.5512699999999997,3.56689,3.57013,3.35636,3.35847,3.4761800000000003,3.4651699999999996,3.45749,3.43358,3.20303,3.20491,3.1936,3.20883,3.1943200000000003,3.20301,3.20519,3.1955999999999998,3.07702,3.10261,3.19666,3.0701,2.9053199999999997,2.9076,2.90293,2.90608,2.9051,2.90733,2.83502,2.90627,2.78632,2.77796,2.65139,2.72669,2.7233,2.64915,2.9332900000000004,2.4553700000000003,2.45406,2.4731199999999998,2.34331,2.79239,2.75703,2.76175,2.76184,2.7758000000000003,2.82504,2.81297,2.0519600000000002,1.89002,1.81413,1.9442,2.1077500000000002,2.33853,3.1608,1.96815,1.8189000000000002,1.9071500000000001
Bariatricus comes_A,1.7172399999999999,2.05287,2.05287,2.06267,2.02869,2.06327,2.0655,2.03231,2.05037,2.05728,2.05991,2.0947999999999998,2.08898,1.7086299999999999,1.8682400000000001,1.8682400000000001,0.6113500000000001,0.59161,0.59212,0.72206,0.37094000000000005,0.41072,0.36311000000000004,0.69583,0.6986600000000001,0.6962900000000001,0.6974899999999999,0.8785700000000001,0.33475,0.33172,0.78329,0.64693,0.62372,0.8373200000000001,0.7644200000000001,0.00984,0.0,0.79156,0.7906200000000001,0.3469,0.7203200000000001,0.61133,0.64669,0.71758,0.34095,0.6698999999999999,3.30361,3.27013,3.28458,3.28756,3.30791,3.2858400000000003,3.28334,3.27064,3.3116700000000003,3.2353,3.31014,3.27677,3.2843999999999998,3.26135,3.25152,3.25786,3.27919,3.28148,3.2333800000000004,3.30863,3.23664,3.2329,3.25192,3.2227,3.2435400000000003,3.25204,3.54755,3.56862,3.5747999999999998,3.54857,3.56419,3.56743,3.35366,3.35577,3.4734800000000003,3.4624699999999997,3.45479,3.43088,3.20033,3.20221,3.1909,3.20613,3.1916200000000003,3.20031,3.20249,3.1929,3.07432,3.09991,3.19396,3.0674,2.9026199999999998,2.9049,2.90023,2.9033800000000003,2.9024,2.90463,2.83232,2.90357,2.78362,2.7752600000000003,2.64869,2.7239899999999997,2.7206,2.6464499999999997,2.93059,2.45267,2.45136,2.47042,2.34061,2.7896900000000002,2.75433,2.7590500000000002,2.75914,2.7731000000000003,2.82234,2.81027,2.04926,1.8873199999999999,1.8114299999999999,1.9415,2.10505,2.3358299999999996,3.1581,1.96545,1.8161999999999998,1.9044499999999998
Anaerobutyricum hallii,1.6352,1.9708299999999999,1.9708299999999999,1.98063,1.94665,1.98123,1.98346,1.95027,1.96833,1.9752399999999999,1.97787,2.01276,2.00694,1.62659,1.7862,1.7862,0.86869,0.8489500000000001,0.84946,0.84096,0.81896,0.8587400000000001,0.81113,0.7478899999999999,0.75072,0.7483500000000001,0.7495499999999999,0.6943699999999999,0.81201,0.80898,0.80195,0.76583,0.7426200000000001,0.5582400000000001,0.78308,0.79426,0.79156,0.0,0.02714,0.82416,0.63828,0.73023,0.69875,0.73624,0.78897,0.7219599999999999,3.22157,3.18809,3.20254,3.20552,3.22587,3.2038,3.2013,3.1886,3.2296300000000002,3.15326,3.2281,3.19473,3.2023599999999997,3.17931,3.16948,3.17582,3.1971499999999997,3.19944,3.1513400000000003,3.22659,3.1546,3.1508599999999998,3.16988,3.14066,3.1615,3.17,3.46551,3.48658,3.4927599999999996,3.4665299999999997,3.48215,3.4853899999999998,3.27162,3.27373,3.3914400000000002,3.3804299999999996,3.37275,3.34884,3.11829,3.12017,3.10886,3.12409,3.1095800000000002,3.11827,3.12045,3.1108599999999997,2.99228,3.01787,3.11192,2.98536,2.8205799999999996,2.82286,2.81819,2.82134,2.82036,2.82259,2.75028,2.82153,2.70158,2.69322,2.56665,2.64195,2.63856,2.56441,2.8485500000000004,2.3706300000000002,2.36932,2.3883799999999997,2.2585699999999997,2.70765,2.67229,2.67701,2.6771,2.6910600000000002,2.7403,2.72823,1.96722,1.80528,1.72939,1.85946,2.02301,2.25379,3.07606,1.88341,1.7341600000000001,1.82241
Anaerobutyricum soehngenii,1.63426,1.96989,1.96989,1.97969,1.94571,1.98029,1.98252,1.94933,1.96739,1.9743,1.97693,2.01182,2.0060000000000002,1.62565,1.78526,1.78526,0.86775,0.84801,0.8485199999999999,0.84002,0.81802,0.8578,0.81019,0.74695,0.74978,0.74741,0.74861,0.69343,0.81107,0.8080400000000001,0.80101,0.7648900000000001,0.74168,0.5572999999999999,0.7821400000000001,0.79332,0.7906200000000001,0.02714,0.0,0.8232200000000001,0.63734,0.72929,0.69781,0.7353000000000001,0.78803,0.72102,3.22063,3.18715,3.2016,3.20458,3.22493,3.2028600000000003,3.20036,3.18766,3.2286900000000003,3.15232,3.22716,3.19379,3.2014199999999997,3.17837,3.16854,3.17488,3.1962099999999998,3.1985,3.1504000000000003,3.22565,3.15366,3.14992,3.16894,3.13972,3.1605600000000003,3.16906,3.46457,3.48564,3.4918199999999997,3.4655899999999997,3.48121,3.48445,3.27068,3.27279,3.3905000000000003,3.3794899999999997,3.37181,3.3479,3.11735,3.11923,3.10792,3.12315,3.1086400000000003,3.11733,3.11951,3.10992,2.99134,3.01693,3.11098,2.98442,2.8196399999999997,2.82192,2.81725,2.8204000000000002,2.81942,2.82165,2.74934,2.82059,2.70064,2.6922800000000002,2.56571,2.64101,2.63762,2.56347,2.8476100000000004,2.3696900000000003,2.36838,2.38744,2.25763,2.70671,2.67135,2.67607,2.67616,2.6901200000000003,2.73936,2.72729,1.96628,1.80434,1.72845,1.85852,2.0220700000000003,2.25285,3.07512,1.88247,1.7332200000000002,1.8214700000000001
Dorea formicigenerans,1.74984,2.08547,2.08547,2.09527,2.06129,2.09587,2.0981,2.0649100000000002,2.08297,2.08988,2.09251,2.1273999999999997,2.12158,1.74123,1.90084,1.90084,0.64395,0.62421,0.62472,0.75466,0.40354,0.44332,0.39571,0.7284299999999999,0.73126,0.72889,0.7300899999999999,0.91117,0.24093000000000003,0.2379,0.81589,0.67953,0.65632,0.86992,0.7970200000000001,0.3496,0.3469,0.82416,0.8232200000000001,0.0,0.75292,0.64393,0.67929,0.75018,0.37355,0.7024999999999999,3.33621,3.30273,3.31718,3.32016,3.34051,3.31844,3.3159400000000003,3.3032399999999997,3.34427,3.2679,3.34274,3.30937,3.317,3.2939499999999997,3.2841199999999997,3.29046,3.3117900000000002,3.3140799999999997,3.26598,3.34123,3.26924,3.2655000000000003,3.28452,3.2553,3.27614,3.28464,3.5801499999999997,3.6012199999999996,3.6074,3.58117,3.5967900000000004,3.6000300000000003,3.38626,3.38837,3.50608,3.49507,3.4873900000000004,3.4634799999999997,3.23293,3.23481,3.2235,3.2387300000000003,3.22422,3.23291,3.23509,3.2255000000000003,3.1069199999999997,3.13251,3.22656,3.0999999999999996,2.93522,2.9375,2.93283,2.93598,2.935,2.93723,2.8649199999999997,2.9361699999999997,2.81622,2.80786,2.68129,2.75659,2.7532,2.67905,2.96319,2.48527,2.48396,2.5030200000000002,2.3732100000000003,2.8222899999999997,2.78693,2.7916499999999997,2.79174,2.8057,2.85494,2.84287,2.08186,1.91992,1.84403,1.9741,2.13765,2.36843,3.1907,1.99805,1.8488000000000002,1.9370500000000002
Coprococcus_A catus,1.53106,1.86669,1.86669,1.87649,1.84251,1.8770900000000001,1.87932,1.84613,1.86419,1.8711,1.8737300000000001,1.90862,1.9028,1.52245,1.68206,1.68206,0.79745,0.77771,0.77822,0.7697200000000001,0.74772,0.7875,0.73989,0.67665,0.6794800000000001,0.6771100000000001,0.67831,0.72529,0.74077,0.7377400000000001,0.73071,0.69459,0.6713800000000001,0.68404,0.71184,0.72302,0.7203200000000001,0.63828,0.63734,0.75292,0.0,0.65899,0.62751,0.665,0.71773,0.65072,3.1174299999999997,3.0839499999999997,3.0984,3.10138,3.1217300000000003,3.09966,3.09716,3.08446,3.12549,3.0491200000000003,3.1239600000000003,3.0905899999999997,3.09822,3.07517,3.06534,3.0716799999999997,3.09301,3.0953,3.0472,3.1224499999999997,3.05046,3.04672,3.06574,3.0365200000000003,3.05736,3.06586,3.36137,3.38244,3.38862,3.36239,3.37801,3.38125,3.1674800000000003,3.1695900000000004,3.2873,3.27629,3.2686100000000002,3.2447,3.01415,3.0160299999999998,3.00472,3.01995,3.00544,3.0141299999999998,3.01631,3.00672,2.88814,2.91373,3.0077800000000003,2.88122,2.71644,2.7187200000000002,2.7140500000000003,2.7172,2.71622,2.71845,2.64614,2.71739,2.5974399999999997,2.58908,2.46251,2.53781,2.53442,2.46027,2.7444100000000002,2.26649,2.26518,2.28424,2.15443,2.60351,2.56815,2.57287,2.57296,2.58692,2.6361600000000003,2.62409,1.86308,1.70114,1.6252499999999999,1.75532,1.91887,2.14965,2.97192,1.77927,1.63002,1.71827
Eubacterium_I ramulus,1.65591,1.9915399999999999,1.9915399999999999,2.00134,1.96736,2.0019400000000003,2.0041700000000002,1.97098,1.98904,1.99595,1.99858,2.03347,2.02765,1.6473,1.80691,1.80691,0.6884600000000001,0.66872,0.66923,0.53159,0.63873,0.67851,0.6309,0.6345,0.63733,0.63496,0.63616,0.81724,0.63178,0.62875,0.72196,0.45646,0.43325,0.77599,0.70309,0.6140300000000001,0.61133,0.73023,0.72929,0.64393,0.65899,0.0,0.58536,0.65625,0.6087400000000001,0.6085699999999999,3.24228,3.2088,3.22325,3.22623,3.24658,3.22451,3.22201,3.20931,3.25034,3.1739699999999997,3.2488099999999998,3.21544,3.22307,3.20002,3.19019,3.19653,3.21786,3.22015,3.17205,3.2473,3.1753099999999996,3.17157,3.1905900000000003,3.16137,3.18221,3.19071,3.48622,3.50729,3.51347,3.48724,3.50286,3.5061,3.2923299999999998,3.29444,3.41215,3.40114,3.39346,3.36955,3.1390000000000002,3.14088,3.12957,3.1448,3.13029,3.13898,3.14116,3.13157,3.01299,3.0385799999999996,3.13263,3.00607,2.84129,2.8435699999999997,2.8388999999999998,2.84205,2.84107,2.8433,2.77099,2.84224,2.72229,2.71393,2.5873600000000003,2.66266,2.6592700000000002,2.58512,2.86926,2.39134,2.3900300000000003,2.40909,2.27928,2.72836,2.6929999999999996,2.69772,2.6978099999999996,2.71177,2.7610099999999997,2.74894,1.98793,1.82599,1.7501,1.8801700000000001,2.04372,2.2744999999999997,3.0967700000000002,1.90412,1.75487,1.8431199999999999
Clostridium_Q symbiosum,1.62443,1.96006,1.96006,1.96986,1.93588,1.97046,1.97269,1.9395,1.95756,1.96447,1.9671,2.00199,1.99617,1.61582,1.77543,1.77543,0.72382,0.70408,0.70459,0.6960900000000001,0.6740900000000001,0.71387,0.6662600000000001,0.34299999999999997,0.34582999999999997,0.34346,0.34465999999999997,0.78576,0.6671400000000001,0.66411,0.69048,0.62096,0.59775,0.74451,0.67161,0.64939,0.64669,0.69875,0.69781,0.67929,0.62751,0.58536,0.0,0.62477,0.6441,0.31706999999999996,3.2108,3.17732,3.19177,3.19475,3.2151,3.1930300000000003,3.19053,3.17783,3.2188600000000003,3.14249,3.21733,3.18396,3.1915899999999997,3.16854,3.15871,3.16505,3.1863799999999998,3.18867,3.1405700000000003,3.21582,3.14383,3.14009,3.15911,3.12989,3.1507300000000003,3.15923,3.45474,3.47581,3.4819899999999997,3.4557599999999997,3.47138,3.47462,3.26085,3.26296,3.3806700000000003,3.3696599999999997,3.36198,3.33807,3.10752,3.1094,3.09809,3.11332,3.0988100000000003,3.1075,3.10968,3.10009,2.98151,3.0071,3.10115,2.97459,2.8098099999999997,2.81209,2.80742,2.8105700000000002,2.80959,2.81182,2.73951,2.81076,2.69081,2.6824500000000002,2.55588,2.63118,2.62779,2.55364,2.8377800000000004,2.3598600000000003,2.35855,2.37761,2.2478,2.69688,2.66152,2.66624,2.66633,2.6802900000000003,2.72953,2.71746,1.95645,1.79451,1.71862,1.84869,2.0122400000000003,2.24302,3.06529,1.87264,1.7233900000000002,1.8116400000000001
Bacteroides_F pectinophilus,1.66192,1.99755,1.99755,2.0073499999999997,1.97337,2.00795,2.01018,1.97699,1.99505,2.00196,2.0045900000000003,2.03948,2.0336600000000002,1.65331,1.81292,1.81292,0.79471,0.7749699999999999,0.77548,0.76698,0.74498,0.7847599999999999,0.73715,0.67391,0.6767399999999999,0.6743699999999999,0.67557,0.82325,0.73803,0.735,0.33895,0.69185,0.6686399999999999,0.782,0.66916,0.72028,0.71758,0.73624,0.7353000000000001,0.75018,0.665,0.65625,0.62477,0.0,0.71499,0.64798,3.24829,3.21481,3.22926,3.23224,3.25259,3.2305200000000003,3.22802,3.21532,3.2563500000000003,3.17998,3.25482,3.22145,3.2290799999999997,3.20603,3.1962,3.20254,3.22387,3.22616,3.1780600000000003,3.25331,3.18132,3.17758,3.1966,3.16738,3.1882200000000003,3.19672,3.49223,3.5133,3.5194799999999997,3.4932499999999997,3.50887,3.51211,3.29834,3.30045,3.4181600000000003,3.4071499999999997,3.39947,3.37556,3.14501,3.14689,3.13558,3.15081,3.1363000000000003,3.14499,3.14717,3.13758,3.019,3.04459,3.13864,3.01208,2.8472999999999997,2.84958,2.84491,2.8480600000000003,2.84708,2.84931,2.777,2.84825,2.7283,2.7199400000000002,2.59337,2.6686699999999997,2.66528,2.5911299999999997,2.87527,2.39735,2.39604,2.4151,2.28529,2.73437,2.69901,2.70373,2.70382,2.7177800000000003,2.76702,2.75495,1.99394,1.832,1.75611,1.88618,2.0497300000000003,2.2805099999999996,3.10278,1.91013,1.7608800000000002,1.8491300000000002
Ruminococcus_B gnavus,1.71465,2.05028,2.05028,2.06008,2.0261,2.06068,2.06291,2.02972,2.04778,2.05469,2.05732,2.0922099999999997,2.0863899999999997,1.70604,1.86565,1.86565,0.60876,0.58902,0.58953,0.71947,0.21043,0.25021,0.2026,0.69324,0.69607,0.6937,0.6949,0.87598,0.3614,0.35836999999999997,0.7807,0.6443399999999999,0.62113,0.83473,0.76183,0.34365,0.34095,0.78897,0.78803,0.37355,0.71773,0.6087400000000001,0.6441,0.71499,0.0,0.66731,3.30102,3.26754,3.28199,3.28497,3.30532,3.28325,3.2807500000000003,3.2680499999999997,3.30908,3.23271,3.30755,3.27418,3.28181,3.2587599999999997,3.2489299999999997,3.25527,3.2766,3.2788899999999996,3.23079,3.30604,3.23405,3.2303100000000002,3.24933,3.22011,3.2409499999999998,3.24945,3.5449599999999997,3.5660299999999996,3.57221,3.54598,3.5616000000000003,3.5648400000000002,3.35107,3.35318,3.47089,3.45988,3.4522000000000004,3.4282899999999996,3.19774,3.19962,3.18831,3.2035400000000003,3.18903,3.19772,3.1999,3.19031,3.0717299999999996,3.09732,3.19137,3.0648099999999996,2.90003,2.90231,2.89764,2.9007899999999998,2.89981,2.90204,2.8297299999999996,2.9009799999999997,2.78103,2.7726699999999997,2.6461,2.7214,2.71801,2.64386,2.928,2.45008,2.44877,2.46783,2.33802,2.7870999999999997,2.75174,2.7564599999999997,2.75655,2.77051,2.81975,2.80768,2.0466699999999998,1.88473,1.80884,1.93891,2.1024599999999998,2.33324,3.15551,1.96286,1.8136100000000002,1.90186
Hungatella effluvii,1.64764,1.9832699999999999,1.9832699999999999,1.99307,1.95909,1.99367,1.9959,1.96271,1.98077,1.98768,1.99031,2.0252,2.01938,1.63903,1.79864,1.79864,0.74703,0.72729,0.7278,0.7193,0.6973,0.73708,0.68947,0.32785,0.33068,0.32831,0.32950999999999997,0.80897,0.69035,0.6873199999999999,0.7136899999999999,0.6441699999999999,0.62096,0.76772,0.69482,0.6726,0.6698999999999999,0.7219599999999999,0.72102,0.7024999999999999,0.65072,0.6085699999999999,0.31706999999999996,0.64798,0.66731,0.0,3.2340099999999996,3.2005299999999997,3.2149799999999997,3.2179599999999997,3.2383100000000002,3.21624,3.21374,3.20104,3.24207,3.1657,3.24054,3.2071699999999996,3.2148,3.19175,3.18192,3.1882599999999996,3.20959,3.21188,3.16378,3.2390299999999996,3.16704,3.1633,3.18232,3.1531000000000002,3.17394,3.1824399999999997,3.47795,3.49902,3.5052,3.47897,3.49459,3.49783,3.28406,3.2861700000000003,3.40388,3.39287,3.38519,3.36128,3.13073,3.1326099999999997,3.1212999999999997,3.13653,3.12202,3.1307099999999997,3.1328899999999997,3.1233,3.00472,3.03031,3.1243600000000002,2.9978,2.83302,2.8353,2.83063,2.83378,2.8327999999999998,2.8350299999999997,2.76272,2.83397,2.7140199999999997,2.70566,2.57909,2.6543900000000002,2.651,2.5768500000000003,2.86099,2.38307,2.38176,2.40082,2.27101,2.72009,2.68473,2.68945,2.68954,2.7035,2.75274,2.7406699999999997,1.97966,1.81772,1.74183,1.8719000000000001,2.03545,2.26623,3.0885,1.89585,1.7466,1.8348499999999999
Bacteroides uniformis,3.4261299999999997,3.7617599999999998,3.7617599999999998,3.77156,3.73758,3.77216,3.77439,3.7412,3.75926,3.76617,3.7687999999999997,3.8036899999999996,3.7978699999999996,3.4175199999999997,3.57713,3.57713,3.38074,3.3609999999999998,3.36151,3.35301,3.33101,3.37079,3.32318,3.25994,3.2627699999999997,3.2603999999999997,3.2615999999999996,3.30858,3.32406,3.32103,3.314,3.2778799999999997,3.25467,3.26733,3.29513,3.30631,3.30361,3.22157,3.22063,3.33621,3.1174299999999997,3.24228,3.2108,3.24829,3.30102,3.2340099999999996,0.0,0.17326,0.09805,0.10103000000000001,0.061520000000000005,0.09931000000000001,0.09681000000000001,0.17377,0.06528,0.15059,0.05527,0.1799,0.09787000000000001,0.16448000000000002,0.15465,0.16099000000000002,0.18231999999999998,0.09495,0.14867000000000002,0.062240000000000004,0.33138999999999996,0.32765,0.34667000000000003,0.31745,0.33829,0.34679,0.74038,0.76145,0.76763,0.7414000000000001,0.75702,0.76026,0.5464899999999999,0.5486,1.5181900000000002,1.50718,1.4994999999999998,1.47559,1.24504,0.67476,0.66345,0.67868,0.6641699999999999,0.67286,0.67504,0.66545,0.96627,0.99186,0.62737,3.3422099999999997,3.17743,3.17971,3.17504,3.17819,3.1772099999999996,3.17944,3.1071299999999997,3.1783799999999998,3.14523,3.13687,3.69358,3.7688800000000002,3.76549,3.69134,3.97548,3.49756,3.49625,3.51531,3.0955399999999997,3.54462,3.50926,3.51398,3.51407,3.52803,3.09715,3.08508,3.15225,2.99031,2.91442,3.0444899999999997,3.20804,3.38072,3.4329099999999997,3.06844,2.91919,3.00744
